flip_type,rho,seed,date,n_flipped,ex_post,SI,vol,failed,raw_ex_post
idle2pump,2,0,2024-10-05,0,3643.046630859375,-63.83710861206055,492.212158203125,0,3649.622802734375
idle2pump,2,0,2024-10-21,2,5304.75634765625,-8.455074310302734,211.68479919433594,0,4376.72265625
idle2pump,2,0,2024-11-21,2,3874.5634765625,-42.719757080078125,376.3687438964844,0,2483.603515625
idle2pump,2,0,2024-12-13,0,8077.92333984375,-153.48501586914062,606.42236328125,0,8082.49609375
idle2pump,3,0,2024-01-09,3,2860.879150390625,-5.947189807891846,310.91070556640625,0,1317.9833984375
idle2pump,3,0,2024-01-30,3,1826.3282470703125,0.0,258.7063903808594,0,741.613037109375
idle2pump,3,0,2024-02-06,3,3229.999267578125,-13.718875885009766,70.90115356445312,0,2258.261474609375
idle2pump,3,0,2024-02-14,3,1587.8414306640625,0.0,110.0815658569336,0,629.66015625
idle2pump,3,0,2024-03-23,1,2014.0213623046875,0.19760125875473022,0.0,0,1891.29248046875
idle2pump,3,0,2024-04-09,2,1977.858642578125,-5.66960334777832,132.62228393554688,0,1878.394775390625
idle2pump,3,0,2024-04-24,3,3178.701171875,-14.154886245727539,0.0,0,1730.32763671875
idle2pump,3,0,2024-06-16,3,4084.76904296875,14.452211380004883,0.0,0,3641.9619140625
idle2pump,3,0,2024-07-04,2,3946.985595703125,30.93903350830078,0.0,0,3559.177734375
idle2pump,3,0,2024-07-09,3,4146.46142578125,-2.4617059230804443,0.0,0,3723.120849609375
idle2pump,3,0,2024-07-19,3,3513.904541015625,-25.582103729248047,0.0,0,1980.7186279296875
idle2pump,3,0,2024-08-03,0,3511.012451171875,-32.57785415649414,0.0,0,3466.59619140625
idle2pump,3,0,2024-08-05,2,5319.0361328125,-13.861708641052246,0.0,0,4536.54638671875
idle2pump,3,0,2024-08-09,2,4827.0205078125,-8.494298934936523,0.0,0,4354.1884765625
idle2pump,3,0,2024-08-15,1,4972.96923828125,-24.631834030151367,0.0,0,4534.4873046875
idle2pump,3,0,2024-10-05,0,3643.046630859375,-63.83710861206055,492.212158203125,0,3649.622802734375
idle2pump,3,0,2024-10-21,3,5316.66845703125,-8.456143379211426,103.83401489257812,0,3739.1416015625
idle2pump,3,0,2024-11-21,2,3874.5634765625,-42.719757080078125,376.3687438964844,0,2483.603515625
idle2pump,3,0,2024-12-13,0,8077.92333984375,-153.48501586914062,606.42236328125,0,8082.49609375
idle2pump,4,0,2024-01-09,3,2860.879150390625,-5.947189807891846,310.91070556640625,0,1317.9833984375
idle2pump,4,0,2024-01-30,4,1864.3668212890625,0.0,64.79283142089844,0,282.7264404296875
idle2pump,4,0,2024-02-06,4,3198.481201171875,-11.337119102478027,0.0,0,1867.94970703125
idle2pump,4,0,2024-02-14,4,1581.3092041015625,0.0,46.36215591430664,0,253.5213165283203
idle2pump,4,0,2024-03-23,1,2014.0213623046875,0.19760125875473022,0.0,0,1891.29248046875
idle2pump,4,0,2024-04-09,2,1977.858642578125,-5.66960334777832,132.62228393554688,0,1878.394775390625
idle2pump,4,0,2024-04-24,4,3019.71435546875,-12.294058799743652,0.0,0,1237.1842041015625
idle2pump,4,0,2024-06-16,4,3925.190185546875,4.838101863861084,0.0,0,3159.188232421875
idle2pump,4,0,2024-07-04,2,3946.985595703125,30.93903350830078,0.0,0,3559.177734375
idle2pump,4,0,2024-07-09,3,4146.46142578125,-2.4617059230804443,0.0,0,3723.120849609375
idle2pump,4,0,2024-07-19,3,3513.904541015625,-25.582103729248047,0.0,0,1980.7186279296875
idle2pump,4,0,2024-08-03,0,3511.012451171875,-32.57785415649414,0.0,0,3466.59619140625
idle2pump,4,0,2024-08-05,2,5319.0361328125,-13.861708641052246,0.0,0,4536.54638671875
idle2pump,4,0,2024-08-09,2,4827.0205078125,-8.494298934936523,0.0,0,4354.1884765625
idle2pump,4,0,2024-08-15,1,4972.96923828125,-24.631834030151367,0.0,0,4534.4873046875
idle2pump,4,0,2024-10-05,0,3643.046630859375,-63.83710861206055,492.212158203125,0,3649.622802734375
idle2pump,4,0,2024-10-21,4,5312.162109375,-8.451783180236816,0.0,0,3062.286376953125
idle2pump,4,0,2024-11-21,2,3874.5634765625,-42.719757080078125,376.3687438964844,0,2483.603515625
idle2pump,4,0,2024-12-13,0,8077.92333984375,-153.48501586914062,606.42236328125,0,8082.49609375
idle2pump,5,0,2024-01-09,3,2860.879150390625,-5.947189807891846,310.91070556640625,0,1317.9833984375
idle2pump,5,0,2024-01-30,5,1837.8162841796875,0.0,3.2629289627075195,0,-206.6735382080078
idle2pump,5,0,2024-02-06,4,3198.481201171875,-11.337119102478027,0.0,0,1867.94970703125
idle2pump,5,0,2024-02-14,5,1525.099853515625,0.0,11.99645709991455,0,-162.07867431640625
idle2pump,5,0,2024-03-23,1,2014.0213623046875,0.19760125875473022,0.0,0,1891.29248046875
idle2pump,5,0,2024-04-09,2,1977.858642578125,-5.66960334777832,132.62228393554688,0,1878.394775390625
idle2pump,5,0,2024-04-24,5,2885.103515625,-11.06247329711914,0.0,0,731.7098388671875
idle2pump,5,0,2024-06-16,4,3925.190185546875,4.838101863861084,0.0,0,3159.188232421875
idle2pump,5,0,2024-07-04,2,3946.985595703125,30.93903350830078,0.0,0,3559.177734375
idle2pump,5,0,2024-07-09,3,4146.46142578125,-2.4617059230804443,0.0,0,3723.120849609375
idle2pump,5,0,2024-07-19,3,3513.904541015625,-25.582103729248047,0.0,0,1980.7186279296875
idle2pump,5,0,2024-08-03,0,3511.012451171875,-32.57785415649414,0.0,0,3466.59619140625
idle2pump,5,0,2024-08-05,2,5319.0361328125,-13.861708641052246,0.0,0,4536.54638671875
idle2pump,5,0,2024-08-09,2,4827.0205078125,-8.494298934936523,0.0,0,4354.1884765625
idle2pump,5,0,2024-08-15,1,4972.96923828125,-24.631834030151367,0.0,0,4534.4873046875
idle2pump,5,0,2024-10-05,0,3643.046630859375,-63.83710861206055,492.212158203125,0,3649.622802734375
idle2pump,5,0,2024-10-21,5,5189.7705078125,-6.8960137367248535,0.0,0,2387.367919921875
idle2pump,5,0,2024-11-21,2,3874.5634765625,-42.719757080078125,376.3687438964844,0,2483.603515625
idle2pump,5,0,2024-12-13,0,8077.92333984375,-153.48501586914062,606.42236328125,0,8082.49609375
idle2pump,6,0,2024-01-09,3,2860.879150390625,-5.947189807891846,310.91070556640625,0,1317.9833984375
idle2pump,6,0,2024-01-30,6,1728.8778076171875,0.0,0.0,0,-706.5371704101562
idle2pump,6,0,2024-02-06,4,3198.481201171875,-11.337119102478027,0.0,0,1867.94970703125
idle2pump,6,0,2024-02-14,6,1427.6522216796875,0.0,0.0,0,-617.9752197265625
idle2pump,6,0,2024-03-23,1,2014.0213623046875,0.19760125875473022,0.0,0,1891.29248046875
idle2pump,6,0,2024-04-09,2,1977.858642578125,-5.66960334777832,132.62228393554688,0,1878.394775390625
idle2pump,6,0,2024-04-24,5,2885.103515625,-11.06247329711914,0.0,0,731.7098388671875
idle2pump,6,0,2024-06-16,4,3925.190185546875,4.838101863861084,0.0,0,3159.188232421875
idle2pump,6,0,2024-07-04,2,3946.985595703125,30.93903350830078,0.0,0,3559.177734375
idle2pump,6,0,2024-07-09,3,4146.46142578125,-2.4617059230804443,0.0,0,3723.120849609375
idle2pump,6,0,2024-07-19,3,3513.904541015625,-25.582103729248047,0.0,0,1980.7186279296875
idle2pump,6,0,2024-08-03,0,3511.012451171875,-32.57785415649414,0.0,0,3466.59619140625
idle2pump,6,0,2024-08-05,2,5319.0361328125,-13.861708641052246,0.0,0,4536.54638671875
idle2pump,6,0,2024-08-09,2,4827.0205078125,-8.494298934936523,0.0,0,4354.1884765625
idle2pump,6,0,2024-08-15,1,4972.96923828125,-24.631834030151367,0.0,0,4534.4873046875
idle2pump,6,0,2024-10-05,0,3643.046630859375,-63.83710861206055,492.212158203125,0,3649.622802734375
idle2pump,6,0,2024-10-21,5,5189.7705078125,-6.8960137367248535,0.0,0,2387.367919921875
idle2pump,6,0,2024-11-21,2,3874.5634765625,-42.719757080078125,376.3687438964844,0,2483.603515625
idle2pump,6,0,2024-12-13,0,8077.92333984375,-153.48501586914062,606.42236328125,0,8082.49609375
