flip_type,rho,seed,date,n_flipped,ex_post,SI,vol,failed,raw_ex_post
turbine2pump,2,0,2024-01-09,2,2739.411376953125,0.0,197.4656524658203,0,762.8715209960938
turbine2pump,2,0,2024-01-30,2,1761.911865234375,0.0,274.9129943847656,0,486.5047607421875
turbine2pump,2,0,2024-02-06,2,3197.189208984375,-13.715816497802734,34.70481491088867,0,2182.305419921875
turbine2pump,2,0,2024-02-14,2,1530.3729248046875,0.0,167.09715270996094,0,435.11663818359375
turbine2pump,2,0,2024-03-23,2,1935.104736328125,0.6139950752258301,0.0,0,1524.650146484375
turbine2pump,2,0,2024-04-09,2,1880.31884765625,-1.9709826707839966,76.96380615234375,0,1420.18359375
turbine2pump,2,0,2024-04-24,2,3022.97216796875,-13.347902297973633,0.0,0,1454.3232421875
turbine2pump,2,0,2024-06-16,2,nan,nan,nan,1,3137.185546875
turbine2pump,2,0,2024-07-04,2,nan,nan,nan,1,2783.817138671875
turbine2pump,2,0,2024-07-09,2,nan,nan,nan,1,2782.4326171875
turbine2pump,2,0,2024-07-19,2,3442.63623046875,-25.965465545654297,0.0,0,1714.4609375
turbine2pump,2,0,2024-08-03,2,3316.3291015625,-16.661165237426758,0.0,0,2177.17822265625
turbine2pump,2,0,2024-08-05,2,nan,nan,nan,1,3549.860595703125
turbine2pump,2,0,2024-08-09,2,nan,nan,nan,1,3621.882080078125
turbine2pump,2,0,2024-08-15,2,4513.73779296875,-4.05886697769165,0.0,0,3334.78564453125
turbine2pump,2,0,2024-10-05,2,3570.164794921875,-26.229310989379883,235.66104125976562,0,2673.759765625
turbine2pump,2,0,2024-10-21,2,5252.75927734375,-8.45505142211914,86.0233383178711,0,3476.703857421875
turbine2pump,2,0,2024-11-21,2,3772.965087890625,-13.719197273254395,184.2570343017578,0,2042.289306640625
turbine2pump,2,0,2024-12-13,2,7653.5068359375,-9.092951774597168,0.0,0,5146.5712890625
turbine2pump,3,0,2024-01-09,3,2637.048583984375,5.368628025054932,7.043684482574463,0,-283.648193359375
turbine2pump,3,0,2024-01-30,3,1675.567626953125,0.0,102.9700927734375,0,-599.6831665039062
turbine2pump,3,0,2024-02-06,3,2701.577880859375,-1.9291419982910156,0.0,0,1330.294921875
turbine2pump,3,0,2024-02-14,3,1416.1527099609375,0.0,94.30165100097656,0,-397.6264953613281
turbine2pump,3,0,2024-03-23,3,1821.6619873046875,1.329233169555664,0.0,0,1244.377197265625
turbine2pump,3,0,2024-04-09,3,1716.4189453125,0.0,0.0,0,896.217041015625
turbine2pump,3,0,2024-04-24,3,2703.67138671875,0.0,0.0,0,493.43963623046875
turbine2pump,3,0,2024-06-16,3,nan,nan,nan,1,2436.634033203125
turbine2pump,3,0,2024-07-04,3,nan,nan,nan,1,2007.943115234375
turbine2pump,3,0,2024-07-09,3,2995.158935546875,-44.99856185913086,0.0,0,2108.385986328125
turbine2pump,3,0,2024-07-19,3,3217.56201171875,-15.146697998046875,0.0,0,561.88720703125
turbine2pump,3,0,2024-08-03,3,2988.898681640625,-2.773556709289551,0.0,0,1462.225341796875
turbine2pump,3,0,2024-08-05,3,nan,nan,nan,1,3421.7236328125
turbine2pump,3,0,2024-08-09,3,nan,nan,nan,1,2959.32568359375
turbine2pump,3,0,2024-08-15,3,4038.118408203125,-3.793252468109131,0.0,0,2573.8603515625
turbine2pump,3,0,2024-10-05,3,3368.77099609375,-2.521890163421631,65.8372573852539,0,1697.2242431640625
turbine2pump,3,0,2024-10-21,3,4796.95849609375,-1.007093071937561,0.0,0,2311.07373046875
turbine2pump,3,0,2024-11-21,3,3558.072998046875,1.6504181623458862,43.77459716796875,0,122.147705078125
turbine2pump,3,0,2024-12-13,3,6961.4375,73.63296508789062,0.0,0,2605.89990234375
turbine2pump,4,0,2024-01-09,4,1824.2335205078125,4.053201675415039,0.0,0,-2318.660888671875
turbine2pump,4,0,2024-01-30,4,1124.7181396484375,0.0,0.0,0,-1845.0048828125
turbine2pump,4,0,2024-02-06,4,2089.650146484375,-1.9532623291015625,0.0,0,554.0439453125
turbine2pump,4,0,2024-02-14,4,960.93798828125,0.0,0.0,0,-1416.3819580078125
turbine2pump,4,0,2024-03-23,4,1670.1221923828125,1.2700947523117065,0.0,0,1024.8306884765625
turbine2pump,4,0,2024-04-09,4,1393.5594482421875,0.0,0.0,0,320.2574462890625
turbine2pump,4,0,2024-04-24,4,1939.0679931640625,0.0,0.0,0,-605.848388671875
turbine2pump,4,0,2024-06-16,4,nan,nan,nan,1,1596.3553466796875
turbine2pump,4,0,2024-07-04,4,nan,nan,nan,1,965.96826171875
turbine2pump,4,0,2024-07-09,4,nan,nan,nan,1,1051.708251953125
turbine2pump,4,0,2024-07-19,4,2591.377197265625,0.0,0.0,0,-760.2482299804688
turbine2pump,4,0,2024-08-03,4,2580.77197265625,-2.464898109436035,0.0,0,1126.878662109375
turbine2pump,4,0,2024-08-05,4,nan,nan,nan,1,2022.9248046875
turbine2pump,4,0,2024-08-09,4,nan,nan,nan,1,2102.97412109375
turbine2pump,4,0,2024-08-15,4,3499.78466796875,-1.5071145296096802,0.0,0,1839.6905517578125
turbine2pump,4,0,2024-10-05,4,2988.843994140625,0.0,0.0,0,623.83740234375
turbine2pump,4,0,2024-10-21,4,3952.170166015625,-1.0066545009613037,0.0,0,693.0257568359375
turbine2pump,4,0,2024-11-21,4,3067.457763671875,25.07541275024414,0.0,0,-2019.1646728515625
turbine2pump,4,0,2024-12-13,4,5576.54296875,36.87849426269531,0.0,0,-542.929931640625
turbine2pump,5,0,2024-01-09,5,nan,nan,nan,1,-4316.908203125
turbine2pump,5,0,2024-01-30,5,307.2701416015625,0.0,0.0,0,-3305.23828125
turbine2pump,5,0,2024-02-06,5,1358.0699462890625,-0.7394364476203918,0.0,0,-401.891357421875
turbine2pump,5,0,2024-02-14,5,277.33062744140625,0.0,0.0,0,-2586.9375
turbine2pump,5,0,2024-03-23,5,nan,nan,nan,1,712.5078735351562
turbine2pump,5,0,2024-04-09,5,1014.2149047851562,0.0,0.0,0,-371.830078125
turbine2pump,5,0,2024-04-24,5,1136.864990234375,0.0,0.0,0,-1992.463134765625
turbine2pump,5,0,2024-06-16,5,nan,nan,nan,1,703.322265625
turbine2pump,5,0,2024-07-04,5,nan,nan,nan,1,349.88604736328125
turbine2pump,5,0,2024-07-09,5,nan,nan,nan,1,138.0108642578125
turbine2pump,5,0,2024-07-19,5,1662.09130859375,0.2239331752061844,0.0,0,-2001.8499755859375
turbine2pump,5,0,2024-08-03,5,nan,nan,nan,1,581.1494140625
turbine2pump,5,0,2024-08-05,5,nan,nan,nan,1,1774.006103515625
turbine2pump,5,0,2024-08-09,5,nan,nan,nan,1,1147.441650390625
turbine2pump,5,0,2024-08-15,5,2955.628173828125,-61.614471435546875,0.0,0,665.917236328125
turbine2pump,5,0,2024-10-05,5,2413.476806640625,0.0,0.0,0,-619.7136840820312
turbine2pump,5,0,2024-10-21,5,2922.38916015625,-1.0070443153381348,0.0,0,-643.344970703125
turbine2pump,5,0,2024-11-21,5,1837.762451171875,5.01436710357666,0.0,0,-3971.94677734375
turbine2pump,5,0,2024-12-13,5,3817.561767578125,9.781700134277344,0.0,0,-3088.196044921875
turbine2pump,6,0,2024-01-09,6,nan,nan,nan,1,-6486.3173828125
turbine2pump,6,0,2024-01-30,6,nan,nan,nan,1,-4662.9921875
turbine2pump,6,0,2024-02-06,6,602.628662109375,0.0,0.0,0,-1624.165771484375
turbine2pump,6,0,2024-02-14,6,nan,nan,nan,1,-3847.18603515625
turbine2pump,6,0,2024-03-23,6,nan,nan,nan,1,365.22735595703125
turbine2pump,6,0,2024-04-09,6,nan,nan,nan,1,-1085.8011474609375
turbine2pump,6,0,2024-04-24,6,93.33157348632812,0.0,0.0,0,-3341.248291015625
turbine2pump,6,0,2024-06-16,6,nan,nan,nan,1,-418.8963928222656
turbine2pump,6,0,2024-07-04,6,nan,nan,nan,1,-372.07391357421875
turbine2pump,6,0,2024-07-09,6,nan,nan,nan,1,-994.138671875
turbine2pump,6,0,2024-07-19,6,605.408935546875,0.0,0.0,0,-3424.49560546875
turbine2pump,6,0,2024-08-03,6,nan,nan,nan,1,-150.1552734375
turbine2pump,6,0,2024-08-05,6,nan,nan,nan,1,1006.0838012695312
turbine2pump,6,0,2024-08-09,6,nan,nan,nan,1,-69.3687744140625
turbine2pump,6,0,2024-08-15,6,nan,nan,nan,1,-514.65771484375
turbine2pump,6,0,2024-10-05,6,1716.0194091796875,0.0,0.0,0,-1968.8275146484375
turbine2pump,6,0,2024-10-21,6,nan,nan,nan,1,-2692.238037109375
turbine2pump,6,0,2024-11-21,6,nan,nan,nan,1,-6779.94140625
turbine2pump,6,0,2024-12-13,6,nan,nan,nan,1,-6569.18603515625
