flip_type,rho,seed,date,n_flipped,ex_post,SI,vol,failed,raw_ex_post
idle2turbine,5,0,2024-10-05,0,3643.046630859375,-63.83710861206055,492.212158203125,0,3649.622802734375
idle2turbine,5,0,2024-10-21,5,5092.197265625,-49.305973052978516,496.0528869628906,0,4840.216796875
idle2turbine,5,0,2024-11-21,2,3801.9013671875,-100.73814392089844,969.7040405273438,0,3845.298828125
idle2turbine,5,0,2024-12-13,0,8077.92333984375,-153.48501586914062,606.42236328125,0,8082.49609375
idle2turbine,6,0,2024-01-09,3,2887.091796875,-75.8447036743164,730.883056640625,0,2168.60791015625
idle2turbine,6,0,2024-01-30,6,nan,nan,nan,1,1400.06201171875
idle2turbine,6,0,2024-02-06,4,3196.64404296875,-40.90309143066406,276.0223388671875,0,2769.097900390625
idle2turbine,6,0,2024-02-14,6,nan,nan,nan,1,1233.8294677734375
idle2turbine,6,0,2024-03-23,1,2024.27392578125,-2.964327335357666,0.0,0,2058.306396484375
idle2turbine,6,0,2024-04-09,2,1977.9610595703125,-19.728944778442383,188.22518920898438,0,1936.949462890625
idle2turbine,6,0,2024-04-24,5,3209.031982421875,-58.65936279296875,0.0,0,3464.5546875
idle2turbine,6,0,2024-06-16,4,3967.184814453125,25.941789627075195,0.0,0,3815.36328125
idle2turbine,6,0,2024-07-04,2,3545.477294921875,158.753173828125,0.0,0,3461.14990234375
idle2turbine,6,0,2024-07-09,3,4456.8740234375,-44.144981384277344,0.0,0,4716.4677734375
idle2turbine,6,0,2024-07-19,3,3807.91064453125,-55.482826232910156,0.0,0,4105.92919921875
idle2turbine,6,0,2024-08-03,0,3511.012451171875,-32.57785415649414,0.0,0,3466.59619140625
idle2turbine,6,0,2024-08-05,2,5361.7548828125,-24.678218841552734,0.0,0,5754.11279296875
idle2turbine,6,0,2024-08-09,2,4795.568359375,-1.4701226949691772,0.0,0,4998.07958984375
idle2turbine,6,0,2024-08-15,1,5036.34619140625,-26.96402359008789,0.0,0,5155.37353515625
idle2turbine,6,0,2024-10-05,0,3643.046630859375,-63.83710861206055,492.212158203125,0,3649.622802734375
idle2turbine,6,0,2024-10-21,5,5092.197265625,-49.305973052978516,496.0528869628906,0,4840.216796875
idle2turbine,6,0,2024-11-21,2,3801.9013671875,-100.73814392089844,969.7040405273438,0,3845.298828125
idle2turbine,6,0,2024-12-13,0,8077.92333984375,-153.48501586914062,606.42236328125,0,8082.49609375
